age,family_size,monthly_income,employment_status,assets,liabilities,credit_score,label
62,4,100.0,employed,741.3396446734554,2901.103514293091,571.6339636210159,approve
34,6,1888.236749761078,employed,554.0399257206687,49.47588052504383,675.5991282694923,soft-decline
43,6,1304.242655829444,self-employed,652.7495901717422,1.0228224990855757,633.0970170897048,approve
38,6,100.0,employed,4535.842903910867,916.7456961405169,562.1680217093913,approve
45,6,312.43194454376953,employed,2022.4055395763605,334.15955983251985,629.5178409681877,approve
63,3,1369.9625190764482,employed,2623.7404587398164,2124.8435278596185,575.7478528818659,soft-decline
19,1,1896.9747842879858,employed,5002.328423629847,396.3819470576004,685.603020714746,reject
60,4,1588.5871315566596,self-employed,4857.940954982223,342.12080050355587,618.8925377661666,soft-decline
18,3,751.0219628194801,employed,2686.0548176173156,314.0405875525225,738.9154243813034,approve
68,6,100.0,self-employed,440.8555568353453,156.481693008357,577.7764538135648,approve
53,7,1609.1742957379174,employed,3707.780287752186,871.1512095704096,698.0316186287738,approve
68,1,792.172204075647,self-employed,455.7495372632515,184.179604697406,607.233119495615,reject
43,7,1048.203410230549,unemployed,2716.571104225464,552.7439825988286,544.2205079286134,approve
46,5,875.8056932540522,self-employed,2314.197944232221,617.9878583146696,808.1259612387215,approve
38,7,100.0,unemployed,2844.994498152078,20.704922057227428,704.7767059490673,approve
28,5,1254.9751485560923,unemployed,1521.5063742938685,16.950124969625755,618.7458634543931,approve
57,5,1158.5213217794128,employed,2036.2382204776613,734.4123748554406,661.2797079848317,approve
28,6,701.9478099596411,self-employed,6128.882389328275,1190.8418348567545,513.4385041357606,approve
53,5,1329.774059903741,unemployed,213.1415936703495,2849.7718818477833,516.255078987913,approve
66,2,100.0,employed,738.7889181187792,197.37747138509206,689.1272229462037,approve
56,4,811.6980568818237,employed,1890.188256469828,108.98798635491781,600.3837903000097,approve
57,4,1018.2892310550521,unemployed,6651.482173705461,53.493509852807215,587.5345955839028,approve
52,6,100.0,self-employed,200.9105712379449,572.7747587712234,576.9649844031475,approve
51,2,960.0323724147626,employed,45.614685793858435,975.9010627437467,612.165394837529,soft-decline
64,7,1513.5516026769071,employed,114.72778430609611,1836.045937809532,579.6600470758966,approve
41,3,787.7383531699926,self-employed,107.65761524866642,1147.733886979133,437.42873785028587,approve
39,7,976.1195682399589,employed,4767.934312918918,233.64953271956466,713.2700213462641,approve
22,3,1393.6408274639168,self-employed,2554.9366517591006,619.469981625918,591.1551710528971,soft-decline
50,5,728.5399237936092,self-employed,2260.864634204388,2411.801324699054,746.5222903710423,approve
53,1,791.5418203189978,self-employed,1478.687267714471,395.6252721871155,459.02429790605896,reject
64,3,176.307539827273,employed,3046.08577294422,690.6111292421355,458.7104541922393,approve
37,1,989.5442558754644,self-employed,338.37160229617365,3183.637421066991,577.9669171586208,reject
36,4,765.6060614766537,self-employed,994.9673487442136,1326.9241938447994,678.2021854831705,approve
52,1,1349.3628565373258,self-employed,1346.7057762610932,1377.2965060711545,502.42662227780454,reject
69,4,1394.4219679282673,employed,233.9880637761051,290.79893069606,499.32175557396715,soft-decline
60,2,1553.8463273090167,employed,1087.7781891057884,535.627527766378,629.7561870968325,reject
34,2,644.2177543734083,unemployed,761.0624519711192,85.93068452638464,574.9701066705026,soft-decline
62,6,100.0,employed,72.46123913441997,932.7399491190045,643.5263928876196,approve
60,6,1519.1478225253422,employed,294.0680663743199,109.5137557009276,576.4040157402079,approve
51,5,1301.7846748681864,employed,2888.1590330023496,1807.3376750709187,630.8109826243987,approve
26,3,555.2958767197371,unemployed,36.40515151277576,1684.9903959614155,709.2906591157388,approve
43,5,1388.4581396971362,employed,5443.891571107301,762.7225812318874,502.5962566595203,approve
19,4,100.0,employed,180.77880480901575,152.17966228902773,694.7829611052902,approve
26,5,1721.1681490091923,employed,3211.271242661618,25.911813288635347,463.66820250613426,soft-decline
26,1,766.462813744165,self-employed,4577.6906536134975,1593.1151935044752,648.7469259069292,reject
57,4,419.7506708965733,employed,5665.037055908881,916.6420015957075,713.5415335490433,approve
34,6,564.8089106327786,employed,4041.9984820233008,1241.0851490434598,558.0745581077816,approve
18,2,837.9605097998513,employed,678.091200156359,362.12853884299795,651.5644091353356,soft-decline
42,6,991.5915486903757,unemployed,810.1917465828909,712.29480761721,561.0325474440367,approve
60,3,1033.7961962795848,employed,1112.1540586035933,1375.0544484305726,646.830490730158,soft-decline
57,4,699.2747892293132,employed,300.01084187653197,620.9443088266653,419.32005149523616,approve
59,4,1140.1677014230354,employed,45.04846334468662,919.7572903729531,612.9725331269932,approve
42,1,1005.7954920334037,unemployed,4066.9734805162498,1559.3545933593466,631.6312771074771,reject
56,3,546.6989030979207,self-employed,1615.449939968397,242.35267748166538,707.5745560858488,approve
52,2,441.26656290511517,unemployed,1876.6787642941276,68.2027080599008,674.0204433023852,approve
20,7,1425.8558800263863,unemployed,5234.275942174147,758.9099405018459,587.1011158081996,approve
67,4,1367.0282251985336,employed,2187.9671043150906,64.13942288930824,621.4451838358913,soft-decline
54,4,1039.9954486128843,self-employed,2347.8800368894554,1454.818604002181,484.3106860074966,approve
61,1,1646.9368261931409,employed,3092.6318673326628,1270.1533755881132,731.5259950432135,reject
61,5,100.0,employed,247.3849361966816,2134.638626712797,655.2927518657657,approve
68,2,604.9237509453078,employed,893.0809982543,1020.4355923900943,451.1279384631391,soft-decline
47,6,190.578021365749,employed,6897.076638248251,69.56185913584152,619.6789638502523,approve
55,3,2579.390585596496,unemployed,5126.084385130185,291.8937631689861,625.7872355582372,reject
51,4,1499.2538742771906,employed,4309.628809517286,1649.9049937076763,538.0844883309712,soft-decline
29,4,944.6566114392069,unemployed,1203.2830405924237,182.88061381351784,607.7492428500942,approve
36,6,1549.4934051923094,employed,3892.521771327694,1198.9204815463743,530.0415841348225,approve
54,2,1781.3929646285806,employed,99.21234611439489,1515.3072048450013,487.63219418347336,reject
61,5,1773.9421840668497,unemployed,321.55248420716464,400.6444429907254,550.9322413900758,soft-decline
66,4,1645.1924395702472,self-employed,1068.76073776685,389.04683865299336,613.7272207311428,soft-decline
34,2,816.2217737025569,self-employed,1320.9420832960045,815.999073917623,674.2665386700987,soft-decline
27,6,649.0442063612336,employed,611.7115119717967,1975.3434183382958,605.5854760697215,approve
66,1,326.46757401352045,employed,881.593998128615,253.48189228073588,675.0473095151767,soft-decline
64,5,1351.713086710305,self-employed,355.3274850061464,2834.6036427946165,651.8962462163241,approve
29,3,888.7449852698533,self-employed,1343.2960323387476,914.0898676039307,517.1681563329714,approve
33,4,707.0702786379629,employed,3158.2373703105814,4844.24895011118,651.2882429633518,approve
41,2,670.5370467905383,unemployed,2165.637690494847,93.88629041099999,653.4994722097116,soft-decline
36,1,2015.1348414442818,self-employed,228.11253395954483,135.31828703470822,739.3440837949569,reject
25,3,1666.87628898917,unemployed,1337.2276135746704,1752.3953262468006,632.8523489068522,soft-decline
48,7,2281.2756992897157,self-employed,2392.316057298196,2000.6739526222664,501.2260761749974,soft-decline
38,2,1370.311409924476,self-employed,1509.5996715976612,589.6139724798435,555.6735362927819,soft-decline
34,2,1039.8681081784287,employed,994.0939619558294,1252.012366765514,451.79542921924315,soft-decline
40,3,982.2182844785526,employed,1945.2694205339462,2021.6050851291,640.838201504464,soft-decline
54,1,285.7889169169689,unemployed,6924.3590476553145,44.08542645433355,732.3174032622433,approve
33,7,117.00670577401945,employed,199.4371665891306,853.1995615340577,408.70820081203703,approve
23,6,1355.138715325012,employed,988.6453025115171,1920.5978901297108,735.698427401886,approve
25,1,345.72490266172167,employed,1043.7928695004498,507.75524983320065,639.7790002431484,soft-decline
42,5,1148.0204277070652,employed,1720.6116454104083,360.0859062512654,513.8734676674229,approve
35,4,1780.826678166648,unemployed,330.1611256717738,1588.1984996461506,620.5355711594041,soft-decline
42,3,534.1822468783724,unemployed,388.7308595619216,409.15177075966176,516.4537858108541,approve
29,6,2407.3371442141042,employed,671.9565980509418,3.1793469560204866,635.233581246621,soft-decline
32,7,306.51341533913046,employed,6241.232872359476,3208.247200075361,605.068884008684,approve
43,3,1693.1363295428923,self-employed,2649.33450730592,896.7902000841755,626.3474855505177,soft-decline
58,3,1297.3293267926535,self-employed,2167.604806969224,1712.1237787690286,526.4848546250846,soft-decline
62,1,1835.8666749623058,unemployed,3396.075872884635,1744.694004885633,538.1343514708385,reject
43,4,218.66167204821727,employed,272.96054440798963,68.71835956815278,640.1457130271177,approve
64,5,2614.9146418675277,employed,3922.717204735901,187.3665004125397,559.7818964853868,soft-decline
49,2,874.857441351966,employed,1806.9104900570517,372.68917680695483,611.9214246537324,soft-decline
27,2,1473.653557509497,unemployed,816.9262176260712,386.69137029216637,636.2386823765667,reject
33,3,2011.1412422625508,self-employed,3384.066354133717,1075.245777442334,582.2115313756395,soft-decline
24,4,576.7365527533491,self-employed,3244.6870084659263,975.8627286440925,692.4080942697399,approve
34,7,1578.008454063025,employed,3737.824276496051,682.3848586880847,585.1559613588211,approve
40,7,459.97124834495503,self-employed,245.50600626060702,237.32327549541216,582.7539610342664,approve
43,6,1977.8731063204875,self-employed,6970.979135913402,481.2400738082269,549.4635859669733,soft-decline
38,1,467.8734881398864,employed,6419.146149366176,784.3724456239796,683.1985620222653,soft-decline
39,4,1026.9548877470313,employed,884.682437946951,631.0842826953948,543.4233407980535,approve
24,4,1214.284490708372,employed,136.3307526508874,136.15486875354057,700.3592155322856,soft-decline
31,1,1549.009838805831,employed,365.5769382862106,1048.4245116202103,613.0490169092328,reject
32,7,2377.9334158985816,employed,9875.929511562763,75.8575691408662,814.5675850919752,soft-decline
24,7,683.6217072698573,employed,1655.7034051339351,475.1282305434152,547.1632101149993,approve
26,7,1797.1143419915245,employed,882.045090851593,1237.97556000267,702.0155123595553,approve
68,3,2379.180914043896,employed,679.924180947061,20.22672242190681,640.8193583671319,reject
65,4,1116.0133526054422,employed,594.0962218448067,843.9301153841699,558.8996630253392,approve
25,2,614.9070749157961,unemployed,2182.1977606148375,407.24815801221285,641.8943724824419,soft-decline
67,1,100.0,employed,1087.3445383078463,8.871075315961859,637.9963212344428,approve
40,7,2318.2930371877437,self-employed,6728.421750093403,211.1943174472145,573.4449099851529,soft-decline
46,6,828.8889690529454,employed,2303.0329005297763,2829.306272212633,634.2624703206009,approve
35,7,299.0490505386142,self-employed,3140.8632046131756,736.3655973432991,693.0753274251365,approve
48,7,100.0,employed,692.718238367709,5887.899308483454,640.9083328580799,approve
47,5,297.7500667269711,unemployed,164.9953236200942,744.0547606390168,566.4651864218878,approve
69,3,1643.7937052590155,employed,1338.1693861109704,785.1230324576748,561.9598091459486,soft-decline
56,1,1740.5079693723167,self-employed,755.4514925546308,497.32222793140454,593.0072105406774,reject
52,5,1456.4853100188755,employed,451.50180753037176,371.12226097819746,688.9969611665731,approve
35,5,1092.6364791473552,self-employed,6100.044561981558,289.7449362035032,539.6968727523018,approve
59,6,128.13558734906496,employed,1173.931575459297,420.71167271808133,631.3704939451316,approve
56,4,489.04133786856676,employed,384.0374665130556,615.9104013327479,475.00259507,approve
34,6,225.36641252310721,employed,442.91657603975665,213.18325792501204,647.5689206023701,approve
31,4,1400.9747038683856,self-employed,658.9806131390277,254.73109075196126,660.1416718376645,soft-decline
48,4,255.681264796807,unemployed,14575.889614905034,316.8291084520043,762.2097196999257,approve
41,1,500.02772226248527,unemployed,623.9809524731841,596.4922542977307,674.0234442973023,soft-decline
52,7,871.5589299010451,employed,797.3816248361106,1057.8927958259922,567.9039259511726,approve
61,1,100.0,employed,2153.671034225853,1938.9574273425876,477.23365620953507,approve
62,3,1032.7400015885926,unemployed,696.1706707023292,338.4587805556621,641.1357188790408,soft-decline
51,4,924.9929832751244,employed,486.193220051473,203.0080631741094,573.8222157283924,approve
20,5,1828.9464021731835,self-employed,345.4646099261573,476.1785989503645,626.7281918179391,soft-decline
54,7,426.09411847637364,unemployed,749.9183586607002,2247.9366589203455,542.3851935832671,approve
60,2,100.0,unemployed,223.91040270460283,9.909667300452412,586.1443022682345,approve
57,3,738.1582452861006,employed,37.64525159526268,1132.7957919917692,464.00117583686085,approve
43,1,231.33609459478873,employed,3265.839913796106,648.4798778330202,516.3035122338954,approve
40,6,1027.408214269187,employed,296.7562783911441,175.59965741786894,505.0183819470664,approve
61,3,100.0,self-employed,2992.0117668562884,387.1658548338925,669.8231871425724,approve
56,3,576.2582176359031,employed,3194.4503744291146,254.82779219271058,533.818861017983,approve
32,7,350.13983112444623,employed,1544.0324352687617,2102.3595065883264,710.2344060779772,approve
66,3,1397.4299539602482,employed,741.2057152103895,657.5356340527909,534.6044894960769,soft-decline
21,3,432.60470326224436,employed,313.38419173171667,828.037846000174,767.6750454051034,approve
46,2,100.0,self-employed,2669.720964309223,900.6330047249731,444.0932586728944,approve
39,6,858.7259321458162,self-employed,1839.528444836543,1020.5882699216817,633.9441439961751,approve
42,6,1223.9202981921562,employed,2131.0521862725222,684.2978325480578,603.0878425725836,approve
30,6,810.1563647174919,employed,17.41376999215407,18.035191584320856,503.0846788764942,approve
35,4,572.0740545466244,unemployed,5248.806888171992,407.55131309326975,555.9254744908001,approve
50,5,529.9065295910161,employed,137.1791644520333,203.1855938287013,579.0974785690906,approve
33,6,1079.0636227094237,self-employed,913.956490602976,1139.8807669463956,619.9845008025096,approve
62,3,377.3858755323163,unemployed,1030.7105665751747,58.37584429369362,525.0866640908819,approve
59,3,770.0619200126264,employed,2.7128881047214803,829.6621994576756,634.0256310844386,approve
61,6,1525.3125996211616,employed,1374.6853560563436,236.5223018589167,609.5779079997744,approve
19,7,100.0,unemployed,2795.1878792458197,2972.911430501254,662.3347808513131,approve
52,6,969.4330861818095,employed,3466.2490273258663,408.78201625078367,531.0110380632163,approve
59,3,100.0,employed,4230.5021277423475,393.37033273739473,567.2533599757795,approve
51,4,1159.5507690069671,employed,1337.7634386265422,2568.9580654852234,715.3694701170784,approve
47,1,314.8335524406572,employed,1991.946374261713,540.1650465950675,527.5169206155322,soft-decline
30,1,1713.7142691215565,unemployed,165.71938879093753,3293.1235733293884,488.6018624134455,reject
30,6,100.0,unemployed,1339.0106270597594,24.467248923511516,549.5235869536402,approve
35,2,1309.4553257607056,self-employed,336.401267641322,365.7799478302442,457.9240240959958,soft-decline
49,6,1854.7917549685453,employed,922.9382800430266,1097.1921783016253,733.8314781998688,soft-decline
49,7,278.51741900567197,employed,798.882514560829,2215.0960049631935,577.3789331869021,approve
52,6,396.6805497035423,self-employed,1101.700654503028,296.2595446912198,578.1515691627542,approve
56,1,339.06304893638173,employed,1695.5668403838613,2666.10616058789,659.4021565748782,soft-decline
63,3,659.8961181169872,self-employed,4663.546857231362,901.7013427126699,541.9554493592425,approve
69,6,1362.195259432626,employed,1003.3506691127241,1614.4918782207105,582.7255704520223,approve
46,3,602.7465462790135,self-employed,7940.490574702657,506.1819296006523,539.8445070667962,approve
66,3,215.32924235555004,employed,2846.1494684391714,238.48612721547804,459.5975271569064,approve
46,2,100.0,employed,1432.7540189128454,2421.7675311440585,604.0606304388428,approve
61,3,2121.3632545586775,employed,2065.7976248760733,2705.0926051973142,682.0581943166749,reject
33,1,2176.346941290253,employed,215.6697512417126,688.3091908364621,606.3435962536109,reject
61,4,1392.1659276419198,employed,3722.4960439791953,6.516200394148606,673.5833059240005,soft-decline
64,4,432.73141390251067,self-employed,1746.2587359339775,116.28997370751793,512.3366480746472,approve
27,5,1523.3914805921527,self-employed,8547.059236146255,851.0367485338137,539.6768602445788,soft-decline
47,7,1664.0948422451463,self-employed,2023.5599460586834,24.06393011205424,496.45623479280727,approve
42,6,822.0263080110864,unemployed,3592.879809993661,505.6920298808125,629.3246036249433,approve
56,7,1028.9579807992234,employed,3216.504658983164,361.50077752502074,574.5913096013921,approve
37,1,1862.2377606426448,employed,847.648678696514,1252.981956379181,571.5953134294721,reject
22,3,100.0,employed,601.1580981038171,57.182891378511414,653.5188951881239,approve
18,4,1698.8959761855217,self-employed,1125.970458274638,670.8599345990324,562.1613612890441,soft-decline
47,7,783.5923320504407,employed,1259.3735222636021,865.3939070248289,686.3737370710696,approve
66,1,221.19518859226469,unemployed,549.0966036588009,960.4805684335797,618.8526070389759,approve
20,4,278.7854686939629,employed,4499.944932285352,519.458903540338,570.7081727359051,approve
62,3,394.6945058366382,unemployed,1564.1660335797976,362.93418278087603,475.87173291211,approve
31,7,152.9504959291578,unemployed,7674.238542785286,1147.2555199047322,653.0619422429621,approve
47,4,2239.972282072311,employed,3321.6495597280305,1881.0435599105597,622.6348504705221,soft-decline
67,6,1343.842056950701,employed,1622.5324170746119,1182.9214073381354,626.4854780611951,approve
21,6,1745.1379275259978,self-employed,5876.44723867541,2689.7540823913555,629.0370880242108,approve
35,5,1393.6578041316745,employed,1405.8892991791952,1263.2400001713377,557.6731145021304,approve
54,5,1042.8593259291213,employed,4362.620986893282,1446.5486710681078,587.8900737625894,approve
42,4,1052.3287263559425,self-employed,886.7850332120458,183.80649469121843,563.3158983803219,approve
65,1,721.7411527630965,employed,951.6969813285419,543.9337739346478,700.0051586995174,reject
18,6,778.9523364918807,self-employed,1083.0187953020256,663.6958228398038,577.9903765450681,approve
63,1,100.0,self-employed,1582.074212247885,296.1083571435844,550.4607846960049,approve
32,1,1757.2783057281843,employed,1612.5881752699565,751.9207199441909,705.5011262636566,reject
26,4,100.0,employed,1371.941671170509,343.60634588135076,696.7976988002363,approve
32,1,258.9725866295606,employed,730.5694426678131,1163.1575068022369,618.9099433710086,approve
66,6,2408.4238916724275,self-employed,5240.256259588978,635.4227162849979,589.6105338602176,soft-decline
41,3,1095.3210181453787,employed,1776.311017644979,613.9792324891187,569.6360372185859,soft-decline
21,5,1124.397311521139,unemployed,1047.616455811417,4113.070668383221,596.48207390369,approve
29,3,1446.1369834374104,employed,2106.381072429543,498.31232359601285,530.0230733432494,soft-decline
54,1,100.0,employed,2921.7492645552434,449.8801633681792,638.6693552659278,approve
54,3,100.0,employed,6474.491457645997,383.6121889250326,732.2002371274364,approve
60,6,688.5739574158074,employed,1384.491822720476,2251.4094047919134,645.009590298789,approve
23,6,367.6473297166169,employed,237.78895444680276,686.6162060743644,511.74109772515214,approve
56,1,947.5308244934196,employed,1162.373867406283,916.3269262307517,636.4080612774414,reject
63,4,1339.884506711495,employed,1303.897469793958,199.4495823272856,615.5630850904699,soft-decline
41,3,1972.414133509417,employed,4545.937598124416,778.579499474451,635.7035842642381,soft-decline
28,4,1567.7618378527136,employed,1004.3951336713682,321.09849060788196,534.4345004341337,soft-decline
30,4,304.0063018177319,self-employed,6129.061680144682,1311.6950743716409,600.2685873982359,approve
51,2,737.5251454365449,employed,1327.6890852196336,1786.941188562509,670.6479120796271,soft-decline
42,1,547.1383801252698,employed,7282.5038151539575,1254.6020810861276,514.4001687592516,soft-decline
24,5,288.40738469135533,unemployed,16.464224357903717,1310.2380486468135,564.070141507737,approve
69,6,129.07742112551728,employed,4581.616917268876,718.4131009048159,576.9717084335283,approve
21,6,2165.0186714071783,self-employed,5350.791960397605,1245.2048007123292,679.8693695096774,soft-decline
25,1,1007.449570262855,employed,6489.4611829632495,549.370586837274,691.7999397262813,reject
37,7,843.0388553766765,employed,26.325569557459453,1054.0859259649114,446.7894196524827,approve
46,7,1338.9802966160112,unemployed,376.76176267792204,299.8075702285007,679.800702906365,approve
68,7,1373.622272619101,employed,2121.2722170953834,72.30944987788838,694.3164066613941,approve
62,5,1783.177957594495,self-employed,51.605475159299964,533.5370264578034,689.1749942225522,soft-decline
63,6,479.4368706432641,employed,131.44430121114505,619.484453962798,557.6298208529763,approve
27,1,1281.9055518109742,self-employed,499.6909763298105,296.26164957802183,581.6158441524967,reject
60,6,362.1782165544199,unemployed,1436.6828897629425,1300.88583550368,474.606298861318,approve
51,4,866.8894393828903,employed,1578.886953608564,76.39571825560566,432.40375081056175,approve
43,3,1039.719797013438,unemployed,69.72358952343556,251.99107421309662,571.0788475844508,soft-decline
58,3,1108.138797003343,employed,373.5442938634287,1380.569652392841,606.1174972432235,soft-decline
66,6,1077.2247740930334,self-employed,1385.1174008353316,574.696410092546,614.1415577589668,approve
20,2,1561.2816877814437,employed,1802.511752480953,1221.7418225411254,665.691172331831,reject
23,5,582.1081263169596,unemployed,321.2806761621335,838.1403006198083,844.8908627914677,approve
22,7,1127.17199103243,employed,1017.7930112462496,3010.089852017731,568.3207468082408,approve
22,5,468.76661233571997,employed,4695.194970731263,910.7954404909793,515.5544689672354,approve
64,5,3044.526796120117,unemployed,13623.594338572244,14.980625687537234,643.6907744469834,soft-decline
40,4,360.9949775654592,self-employed,8718.880059721503,435.2194359927976,617.7793909564754,approve
66,5,509.5431419588117,employed,4268.632128972268,154.38817059811805,554.0382863344523,approve
26,3,1617.8536539091838,employed,1003.9302812479305,2585.3947562365943,672.8681739297912,soft-decline
52,4,699.3743995491891,employed,2320.385846615173,109.82876597555213,535.045201222826,approve
37,1,1618.1322893907204,employed,1077.737798722572,490.54380269215653,589.7146624422888,reject
66,5,1107.1158156081194,employed,2091.2449213137706,256.31157074566715,594.3265806746797,approve
59,5,717.767513412347,self-employed,740.4830272441355,1875.5019502088069,524.1829838184395,approve
52,1,473.0712556126558,employed,1863.835671043205,368.9882967659255,463.2236016199787,soft-decline
67,5,447.8144068541891,self-employed,1483.660386462578,4815.086990490101,617.5160009910069,approve
35,1,725.3752982410806,unemployed,49.5697786125333,39.381995995400615,709.4972390791219,reject
34,4,877.9225771586415,employed,3128.0010464684565,137.28330506810994,676.8721484518381,approve
41,3,417.68312960328797,employed,23.93835584365329,254.4262632871099,682.2239665763287,approve
20,1,923.5372988694187,employed,693.890412744937,1666.5694806352403,536.0840243330479,reject
49,2,234.11929513239465,employed,11.88336467986825,2107.982664620158,617.125565719224,approve
52,1,1529.1308516174463,self-employed,943.8554808666253,74.13253618863939,486.0672228343378,reject
55,5,1663.1536796219752,employed,130.486665668147,32.9986577818453,613.513201028703,soft-decline
30,7,506.9723668540281,self-employed,4895.4753145165905,1364.7554268013935,711.1027605979839,approve
64,7,467.87886141934575,employed,1074.6105895287587,143.1223901269666,713.586969871526,approve
42,4,1124.5417649069107,employed,1230.5056496926088,142.71467253122665,762.4358934114824,approve
26,6,1885.7562651220956,employed,861.1050732355479,22.620458841419275,679.134241947689,soft-decline
21,4,2040.6645649772217,employed,1975.0695252920507,51.09108071140029,638.0599244701802,soft-decline
31,6,100.0,employed,3068.736174616198,306.0843044492034,669.9778545921707,approve
54,7,1704.4133807560668,employed,2089.0821479321216,67.21462073828494,654.4459327721497,approve
51,7,956.9126634453637,unemployed,2758.2968556154888,460.25782094433515,535.4196602070772,approve
28,1,970.4672096776255,self-employed,4728.360721041081,1788.4152547162032,478.77360155471257,reject
58,3,1353.2986559553926,employed,3983.5432276791403,395.00044022459963,670.6206975535802,soft-decline
20,2,663.32977070872,employed,2242.074433235136,1301.3437020761073,767.4678608446818,soft-decline
45,4,1767.6904424758134,employed,483.22094752911937,98.6166013104896,673.9177142297298,soft-decline
46,5,1996.773590238865,employed,2030.58110079399,1076.9736637871442,448.9021027271556,soft-decline
26,6,2022.8989942746657,employed,1410.7759718882753,380.8903316174153,558.455852476879,soft-decline
20,5,100.0,employed,2526.166698860916,1385.306364137838,584.264578410222,approve
42,3,839.2399118900992,employed,3578.7045184834606,146.4742356614499,451.5165338504437,approve
51,6,100.0,employed,2715.192224592942,2281.6397635805083,489.84823665682404,approve
29,4,464.30395663966067,employed,3748.9065855082217,277.83366480968493,597.0339604666021,approve
59,1,100.0,employed,131.99409833948,435.62197977699805,620.9307502162164,approve
26,5,1315.1866442476407,self-employed,64.26149248079501,2999.35303697453,521.1188685840222,approve
32,3,1153.5167449061219,employed,598.1617660282906,863.8936512436234,486.16482875651013,soft-decline
57,4,697.1792254102638,employed,4618.536432967603,455.3460092817447,695.4644703373948,approve
42,7,446.19632261478887,employed,3470.674163529858,2987.8067046858587,569.397691329682,approve
22,7,1219.8221370475692,unemployed,2295.9872311900976,399.10152406168874,580.8470259452374,approve
28,4,292.0045500402325,unemployed,2413.009797677848,99.67748656312175,556.2663806008047,approve
51,4,244.3765196628715,self-employed,2594.154278818019,5759.999827954147,538.3059766039878,approve
41,4,158.30865864570364,employed,5715.516047071889,311.7629302994307,704.2226621456834,approve
32,6,857.3113484829457,employed,3569.8595174643106,1905.5410003155948,529.6162923703665,approve
55,4,592.3847013270661,self-employed,1953.092274799818,180.97142242339206,614.3746794061811,approve
25,5,731.0333870754306,employed,2191.5253169900557,1314.3606461242175,600.6963463720987,approve
22,3,1365.2661180131122,employed,480.93617149662714,743.2819767336659,444.14609769141657,soft-decline
65,6,1674.3076234016494,unemployed,2141.9095669865856,3958.4103688685204,619.2757505599454,approve
43,4,2015.3365494271197,employed,1105.6543093402383,804.8172397949534,476.4824881219813,soft-decline
35,2,1042.0958845778046,employed,332.01913669783556,25.333348505919183,650.836808706393,soft-decline
23,2,1243.3123717939388,employed,3283.951332939463,926.033008172995,505.0866776226392,soft-decline
54,3,1132.1924499916397,employed,1427.7086007692171,157.0240029286305,641.761488847932,soft-decline
65,7,100.0,employed,7581.8280527765655,1602.1689717226716,565.6395324210578,approve
30,1,741.2120608202395,self-employed,661.678456219909,1941.8955936066973,546.0540202238093,reject
45,1,744.4312440815355,self-employed,1310.4319519506876,657.9605912353732,616.8453165849247,reject
22,7,642.4310219612719,employed,1188.3979968868293,1528.878985958106,482.25127458259027,approve
30,6,971.3424699668134,unemployed,257.43917005444075,156.78333361635632,594.462347282939,approve
34,6,846.3636127499699,employed,1110.653474064847,677.4277537523324,662.5800031952197,approve
67,6,309.5712652524596,employed,678.1007924192967,500.78332468424867,683.4083545299566,approve
57,1,894.2818323070628,self-employed,349.4699469432909,944.9921734161275,562.9895269020968,reject
62,2,552.6647220404784,self-employed,663.0048485458033,45.49664201604063,574.6678159594085,approve
49,1,100.0,self-employed,531.1933635001881,1394.8219710450667,480.64780298454997,approve
46,5,100.0,unemployed,2649.070881535657,82.4356320322871,539.9429470495495,approve
68,4,1062.2400280691552,self-employed,62.51735964413004,1068.485252358918,475.1911594472384,approve
20,6,1764.3239199078766,unemployed,1921.8584787624077,18.629685512170113,635.2058876188144,approve
57,2,100.0,employed,2859.7515020745445,1783.1252342872976,667.3733375783523,approve
51,3,390.7258563724398,self-employed,1310.637397102343,192.007874332928,563.6620662546984,approve
57,3,1302.0176837963318,unemployed,5363.741194373078,724.6326381230705,515.3414281044335,soft-decline
44,4,1614.7368246272176,self-employed,2461.1859644040587,303.12456802182413,624.6553418863739,soft-decline
30,2,705.9205068967874,employed,2756.0465327414313,1282.4649444159263,530.5627434812062,soft-decline
62,1,522.0523491052516,employed,438.6354767590164,387.6513693839863,653.7551095077276,soft-decline
50,1,1853.7975249231351,employed,3003.8196778077972,1289.5640759184246,754.8344226162844,reject
23,5,1557.264894198998,employed,3568.710727779762,335.29262220961107,529.2453552238862,soft-decline
41,5,1601.032878653211,unemployed,896.5355895780953,1396.2359793914836,540.6659517687722,soft-decline
36,1,672.3551982564784,employed,479.97693738392763,31.08362542075411,483.23434387656573,soft-decline
33,3,1779.585966378575,employed,972.4308395604955,333.1137521724266,611.6887274662301,soft-decline
57,6,100.0,unemployed,2691.1339440702304,690.4179212592915,606.2499254878506,approve
45,3,1791.8610641613095,employed,1081.3295174100278,46.10632989244789,578.3552563149838,soft-decline
50,5,953.4274925906773,employed,2668.5569074684117,205.83675829155987,601.2917638041818,approve
65,4,1090.2539338734705,employed,241.09392075883025,2726.269900999682,516.506001435587,approve
58,1,338.3231393457661,self-employed,3279.914970166904,3765.081039493782,466.94402585567116,soft-decline
30,5,100.0,employed,583.93577126501,1346.112369337168,539.2744179127565,approve
60,5,1075.3929034542116,unemployed,572.5101494339684,290.61978412689393,446.75818271415187,approve
62,6,1385.976184713978,employed,1785.0554693327038,301.80458796278845,529.2377416057044,approve
